marca,modelo,año,kilometraje_km,combustible,potencia_cv,transmision,precio_eur,tipo_venta,etiqueta_ambiental
Hyundai,Tucson,2025,48230,Gasolina,160,Manual,22090,Usado,eco
Hyundai,Tucson,2021,30249,Gasolina,150,Manual,18990,Usado,eco
Hyundai,Tucson,2020,79916,Diesel,136,Automatico,18490,Usado,b
Hyundai,Tucson,2020,85558,Electrico,136,Manual,15490,Usado,0_emisiones
Hyundai,Tucson,2024,47000,Diesel,116,Manual,22900,Usado,b
Hyundai,Tucson,2025,32719,Gasolina,160,Manual,24500,Usado,eco
Hyundai,Tucson,2018,129047,Diesel,114,Manual,13355,Usado,b
Hyundai,Tucson,2025,32155,Gasolina,160,Manual,22490,Usado,eco
Hyundai,Tucson,2016,188000,Diesel,114,Manual,11900,Usado,b
Hyundai,Tucson,2019,122340,Electrico,136,Automatico,15990,Usado,0_emisiones
Hyundai,Tucson,2017,113000,Diesel,114,Manual,12490,Usado,b
Hyundai,Tucson,2023,90602,Gasolina,150,Manual,16950,Usado,eco
Hyundai,Tucson,2017,216032,Gasolina,131,Manual,10200,Usado,eco
Hyundai,Tucson,2025,28380,Gasolina,160,Manual,23490,Usado,eco
Hyundai,Tucson,2025,8178,Gasolina,160,Manual,23630,Usado,eco
Hyundai,Tucson,2019,49972,Electrico,150,Automatico,19047,Usado,0_emisiones
Hyundai,Tucson,2023,49785,Gasolina,150,Manual,20950,Usado,eco
Hyundai,Tucson,2021,193000,Diesel,136,Manual,8600,Usado,b
Hyundai,Tucson,2023,90979,Gasolina,150,Manual,18270,Usado,eco
Hyundai,Tucson,2024,45289,Gasolina,150,Manual,23895,Usado,eco
Hyundai,Tucson,2023,112048,Gasolina,150,Manual,17682,Usado,eco
Hyundai,Tucson,2022,30558,Gasolina,150,Manual,20490,Usado,eco
Hyundai,Tucson,2017,120000,Diesel,114,Manual,13990,Usado,b
Hyundai,Tucson,2017,168000,Gasolina,131,Manual,12500,Usado,eco
Hyundai,Tucson,2024,80860,Gasolina,150,Manual,19955,Usado,eco
Hyundai,Tucson,2018,98000,Diesel,114,Manual,17900,Usado,b
Hyundai,Tucson,2022,154431,Gasolina,230,Automatico,16990,Usado,eco
Hyundai,Tucson,2023,28706,Gasolina,150,Manual,20490,Usado,eco
Hyundai,Tucson,2023,30516,Gasolina,150,Manual,21810,Usado,eco
Hyundai,Tucson,2024,41066,Gasolina,150,Manual,21950,Usado,eco
Hyundai,Tucson,2021,145063,Electrico,265,Automatico,24500,Usado,0_emisiones
Hyundai,Tucson,2022,40000,Electrico,265,Automatico,26990,Usado,0_emisiones
Hyundai,Tucson,2023,92070,Gasolina,150,Manual,21173,Usado,eco
Hyundai,Tucson,2021,49119,Electrico,151,Manual,22490,Usado,0_emisiones
Hyundai,Tucson,2021,20000,Gasolina,230,Automatico,25990,Usado,eco
Hyundai,Tucson,2023,105478,Gasolina,150,Manual,18137,Usado,eco
Hyundai,Tucson,2021,85883,Gasolina,150,Manual,18446,Usado,eco
Hyundai,Tucson,2022,85000,Diesel,136,Automatico,25900,Usado,b
Hyundai,Tucson,2016,125000,Diesel,141,Automatico,17900,Usado,b
Hyundai,Tucson,2018,170000,Diesel,141,Automatico,15990,Usado,b
Hyundai,Tucson,2024,54000,Diesel,116,Manual,23900,Usado,b
Hyundai,Tucson,2022,93395,Diesel,116,Manual,20990,Usado,b
Hyundai,Tucson,2025,35664,Gasolina,160,Manual,24800,Usado,eco
Hyundai,Tucson,2022,118159,Electrico,136,Manual,21499,Usado,0_emisiones
Hyundai,Tucson,2017,120000,Diesel,114,Manual,13990,Usado,b
Hyundai,Tucson,2019,104300,Diesel,116,Manual,16319,Usado,b
Hyundai,Tucson,2022,58000,Electrico,265,Automatico,23990,Usado,0_emisiones
Hyundai,Tucson,2025,400,Gasolina,160,Automatico,34490,Usado,eco
Hyundai,Tucson,2021,81100,Electrico,265,Automatico,22900,Usado,0_emisiones
Hyundai,Tucson,2022,14600,Electrico,230,Automatico,29900,Usado,0_emisiones
Hyundai,Tucson,2020,125200,Diesel,136,Manual,19900,Usado,b
Hyundai,Tucson,2023,77527,Gasolina,150,Manual,20975,Usado,eco
Hyundai,Tucson,2021,25000,Electrico,150,Manual,22900,Usado,0_emisiones
Hyundai,Tucson,2022,87500,Gasolina,150,Automatico,24990,Usado,eco
Hyundai,Tucson,2021,172600,Diesel,116,Manual,17900,Usado,b
Hyundai,Tucson,2017,215000,Diesel,114,Manual,11900,Usado,b
Hyundai,Tucson,2025,19965,Gasolina,160,Manual,25995,Usado,eco
Hyundai,Tucson,2025,37500,Gasolina,160,Manual,24700,Usado,eco
Hyundai,Tucson,2025,22952,Gasolina,160,Manual,25995,Usado,eco
Hyundai,Tucson,2025,29228,Gasolina,160,Manual,23490,Usado,eco
Hyundai,Tucson,2025,38021,Electrico,215,Automatico,27173,Usado,0_emisiones
Hyundai,Tucson,2024,25242,Electrico,215,Automatico,24955,Usado,0_emisiones
Hyundai,Tucson,2022,70200,Electrico,151,Manual,20450,Usado,0_emisiones
Hyundai,Tucson,2022,70000,Gasolina,150,Manual,19900,Usado,eco
Hyundai,Tucson,2024,23883,Gasolina,150,Manual,24490,Usado,eco
Hyundai,Tucson,2022,72534,Diesel,116,Manual,19360,Usado,b
Hyundai,Tucson,2021,167499,Electrico,136,Manual,16999,Usado,0_emisiones
Hyundai,Tucson,2022,89000,Electrico,265,Automatico,22790,Usado,0_emisiones
Hyundai,Tucson,2020,120000,Diesel,136,Manual,17990,Usado,b
Hyundai,Tucson,2024,37263,Diesel,116,Manual,24900,Usado,b
Hyundai,Tucson,2024,82158,Gasolina,150,Manual,18990,Usado,eco
Hyundai,Tucson,2023,111634,Gasolina,150,Manual,17682,Usado,eco
Hyundai,Tucson,2020,24000,Diesel,116,Manual,20300,Usado,b
Hyundai,Tucson,2017,120000,Gasolina,131,Manual,12990,Usado,eco
Hyundai,Tucson,2017,91313,Diesel,184,Automatico,19990,Usado,b
Hyundai,Tucson,2022,61567,Electrico,151,Manual,20450,Usado,0_emisiones
Hyundai,Tucson,2023,107034,Diesel,116,Manual,19810,Usado,b
Hyundai,Tucson,2021,97479,Diesel,136,Automatico,19200,Usado,b
Hyundai,Tucson,2021,47053,Electrico,230,Automatico,21150,Usado,0_emisiones
Hyundai,Tucson,2019,124035,Diesel,116,Manual,14223,Usado,b
Hyundai,Tucson,2016,188000,Diesel,114,Manual,11900,Usado,b
Hyundai,Tucson,2024,34544,Diesel,116,Manual,24291,Usado,b
Hyundai,Tucson,2024,19999,Electrico,230,Automatico,28995,Usado,0_emisiones
Hyundai,Tucson,2020,122000,Diesel,116,Manual,16800,Usado,b
Hyundai,Tucson,2016,68681,Gasolina,132,Manual,16990,Usado,eco
Hyundai,Tucson,2023,106500,Gasolina,150,Manual,16990,Usado,eco
Hyundai,Tucson,2021,112173,Gasolina,150,Manual,18990,Usado,eco
Hyundai,Tucson,2023,88200,Gasolina,150,Manual,20490,Usado,eco
Hyundai,Tucson,2023,108565,Gasolina,150,Manual,18790,Usado,eco
Hyundai,Tucson,2016,63665,Diesel,136,Manual,16570,Usado,b
Hyundai,Tucson,2023,101546,Gasolina,150,Manual,17490,Usado,eco
Hyundai,Tucson,2023,105113,Gasolina,150,Manual,18137,Usado,eco
Hyundai,Tucson,2025,24083,Gasolina,160,Manual,22490,Usado,eco
Hyundai,Tucson,2023,105113,Gasolina,150,Manual,18137,Usado,eco
Hyundai,Tucson,2023,108565,Gasolina,150,Manual,18790,Usado,eco
Hyundai,Tucson,2019,78955,Diesel,116,Manual,16955,Usado,b
Hyundai,Tucson,2025,28399,Gasolina,160,Manual,22590,Usado,eco
Hyundai,Tucson,2025,29000,Gasolina,150,Manual,24900,Usado,eco
Hyundai,Tucson,2025,20,Gasolina,150,Manual,29400,Usado,eco
Hyundai,Tucson,2023,105113,Gasolina,150,Manual,18137,Usado,eco
Hyundai,Tucson,2023,114885,Gasolina,150,Manual,19499,Usado,eco
Hyundai,Tucson,2023,116979,Gasolina,150,Manual,21500,Usado,eco
Hyundai,Tucson,2023,124850,Gasolina,150,Manual,18999,Usado,eco
Hyundai,Tucson,2025,29571,Gasolina,160,Manual,22990,Usado,eco
Hyundai,Tucson,2022,52068,Gasolina,150,Manual,19090,Usado,eco
Hyundai,Tucson,2021,107497,Diesel,116,Manual,17990,Usado,b
Hyundai,Tucson,2023,90094,Gasolina,150,Manual,21364,Usado,eco
Hyundai,Tucson,2023,116186,Gasolina,150,Manual,17990,Usado,eco
Hyundai,Tucson,2023,106696,Gasolina,150,Manual,17990,Usado,eco
Hyundai,Tucson,2023,112669,Gasolina,150,Manual,17990,Usado,eco
Hyundai,Tucson,2025,14775,Gasolina,160,Manual,29000,Usado,eco
Hyundai,Tucson,2022,30000,Gasolina,150,Manual,22490,Usado,eco
Hyundai,Tucson,2025,28399,Gasolina,160,Manual,22590,Usado,eco
Hyundai,Tucson,2023,100164,Gasolina,150,Manual,17490,Usado,eco
Hyundai,Tucson,2023,122033,Diesel,116,Manual,18658,Usado,b
Hyundai,Tucson,2023,107105,Gasolina,150,Manual,21319,Usado,eco
Hyundai,Tucson,2023,110817,Gasolina,150,Manual,17490,Usado,eco
Hyundai,Tucson,2020,77055,Diesel,136,Manual,21300,Usado,b
Hyundai,Tucson,2023,112669,Gasolina,150,Manual,17990,Usado,eco
Hyundai,Tucson,2022,30000,Gasolina,150,Manual,22490,Usado,eco
Hyundai,Tucson,2025,14775,Gasolina,160,Manual,29000,Usado,eco
Hyundai,Tucson,2025,24083,Gasolina,160,Manual,22490,Usado,eco
Hyundai,Tucson,2023,114546,Gasolina,150,Manual,17490,Usado,eco
Hyundai,Tucson,2023,102384,Gasolina,150,Manual,21319,Usado,eco
Hyundai,Tucson,2025,28157,Gasolina,160,Manual,22690,Usado,eco
Hyundai,Tucson,2021,33805,Gasolina,150,Manual,22528,Usado,eco
Hyundai,Tucson,2025,32620,Gasolina,160,Manual,22790,Usado,eco
Hyundai,Tucson,2021,56760,Diesel,116,Manual,21364,Usado,b
Hyundai,Tucson,2025,29990,Gasolina,160,Manual,22890,Usado,eco
Hyundai,Tucson,2021,112173,Gasolina,150,Manual,18990,Usado,eco
Hyundai,Tucson,2021,75000,Diesel,136,Automatico,24990,Usado,b
Hyundai,Tucson,2025,32620,Gasolina,160,Manual,22790,Usado,eco
Hyundai,Tucson,2025,30799,Gasolina,160,Manual,22390,Usado,eco
Hyundai,Tucson,2025,36996,Gasolina,160,Manual,22490,Usado,eco
Hyundai,Tucson,2021,75000,Diesel,136,Automatico,24990,Usado,b
Hyundai,Tucson,2021,112173,Gasolina,150,Manual,18990,Usado,eco
Hyundai,Tucson,2023,128673,Gasolina,150,Manual,21355,Usado,eco
Hyundai,Tucson,2019,143313,Electrico,136,Manual,14990,Usado,0_emisiones
Hyundai,Tucson,2021,74564,Gasolina,150,Manual,19990,Usado,eco
Hyundai,Tucson,2022,146612,Diesel,136,Manual,19990,Usado,b
Hyundai,Tucson,2025,32620,Gasolina,160,Manual,22790,Usado,eco
Hyundai,Tucson,2020,69000,Gasolina,177,Manual,18975,Usado,eco
Hyundai,Tucson,2021,140477,Diesel,116,Manual,17728,Usado,b
Hyundai,Tucson,2022,112603,Diesel,116,Manual,19290,Usado,b
Hyundai,Tucson,2018,31983,Diesel,116,Manual,17428,Usado,b
Hyundai,Tucson,2025,43647,Gasolina,160,Manual,22810,Usado,eco
Hyundai,Tucson,2025,11000,Gasolina,215,Automatico,27290,Usado,eco
Hyundai,Tucson,2019,51349,Electrico,136,Manual,17047,Usado,0_emisiones
Hyundai,Tucson,2023,101421,Gasolina,150,Manual,17490,Usado,eco
Hyundai,Tucson,2021,132142,Diesel,116,Manual,17591,Usado,b
Hyundai,Tucson,2021,132142,Diesel,116,Manual,17591,Usado,b
Hyundai,Tucson,2020,106690,Diesel,116,Manual,16990,Usado,b
Hyundai,Tucson,2023,91705,Gasolina,150,Manual,17990,Usado,eco
Hyundai,Tucson,2023,60509,Diesel,136,Manual,20890,Usado,b
Hyundai,Tucson,2022,93395,Diesel,116,Manual,20990,Usado,b
Hyundai,Tucson,2022,112603,Diesel,116,Manual,19290,Usado,b
Hyundai,Tucson,2021,140477,Diesel,116,Manual,17728,Usado,b
Hyundai,Tucson,2020,106690,Diesel,116,Manual,16990,Usado,b
Hyundai,Tucson,2025,29070,Gasolina,160,Manual,23790,Usado,eco
Hyundai,Tucson,2021,132142,Diesel,116,Manual,17591,Usado,b
Hyundai,Tucson,2023,122418,Gasolina,150,Manual,17864,Usado,eco
Hyundai,Tucson,2022,121027,Diesel,116,Manual,17890,Usado,b
Hyundai,Tucson,2023,105612,Gasolina,150,Manual,17490,Usado,eco
Hyundai,Tucson,2024,76858,Gasolina,150,Automatico,20950,Usado,eco
Hyundai,Tucson,2023,116750,Gasolina,150,Manual,21319,Usado,eco
Hyundai,Tucson,2025,38065,Gasolina,160,Manual,24499,Usado,eco
Hyundai,Tucson,2023,116573,Gasolina,150,Manual,17682,Usado,eco
Hyundai,Tucson,2021,41796,Diesel,116,Manual,21990,Usado,b
Hyundai,Tucson,2019,56932,Electrico,116,Manual,16690,Usado,0_emisiones
Hyundai,Tucson,2025,1450,Gasolina,150,Manual,28990,Usado,eco
Hyundai,Tucson,2024,59276,Gasolina,150,Manual,21990,Usado,eco
Hyundai,Tucson,2025,28702,Gasolina,160,Manual,23490,Usado,eco
Hyundai,Tucson,2019,56932,Electrico,116,Manual,16690,Usado,0_emisiones
Hyundai,Tucson,2021,41796,Diesel,116,Manual,21990,Usado,b
Hyundai,Tucson,2023,136470,Electrico,150,Manual,17990,Usado,0_emisiones
Hyundai,Tucson,2023,116573,Gasolina,150,Manual,17682,Usado,eco
Hyundai,Tucson,2025,1450,Gasolina,150,Manual,28990,Usado,eco
Hyundai,Tucson,2025,32830,Gasolina,160,Manual,22490,Usado,eco
Hyundai,Tucson,2025,17237,Gasolina,160,Manual,24200,Usado,eco
Hyundai,Tucson,2025,30285,Gasolina,160,Manual,23490,Usado,eco
Hyundai,Tucson,2025,30285,Gasolina,160,Manual,23290,Usado,eco
Hyundai,Tucson,2023,70000,Gasolina,150,Manual,22490,Usado,eco
Hyundai,Tucson,2023,108995,Gasolina,150,Manual,17490,Usado,eco
Hyundai,Tucson,2024,12900,Gasolina,150,Manual,24800,Usado,eco
Hyundai,Tucson,2024,60975,Electrico,160,Automatico,24600,Usado,0_emisiones
Hyundai,Tucson,2017,96363,Gasolina,131,Manual,13658,Usado,eco
Hyundai,Tucson,2019,90896,Gasolina,132,Manual,14790,Usado,eco
Hyundai,Tucson,2016,130000,Gasolina,131,Manual,13750,Usado,eco
Hyundai,Tucson,2021,56680,Diesel,116,Manual,19590,Usado,b
Hyundai,Tucson,2019,92000,Gasolina,132,Manual,14490,Usado,eco
Hyundai,Tucson,2019,75500,Gasolina,177,Manual,17890,Usado,eco
Hyundai,Tucson,2017,83189,Gasolina,131,Manual,14590,Usado,eco
Hyundai,Tucson,2022,78524,Gasolina,150,Manual,17590,Usado,eco
Hyundai,Tucson,2023,114546,Gasolina,150,Manual,17490,Usado,eco
Hyundai,Tucson,2019,75500,Gasolina,177,Manual,17890,Usado,eco
Hyundai,Tucson,2019,65000,Gasolina,177,Manual,17990,Usado,eco
Hyundai,Tucson,2023,93271,Gasolina,150,Manual,16990,Usado,eco
Hyundai,Tucson,2023,99990,Gasolina,150,Manual,16990,Usado,eco
Hyundai,Tucson,2021,99667,Diesel,136,Automatico,20490,Usado,b
Hyundai,Tucson,2023,95300,Gasolina,150,Manual,16990,Usado,eco
Hyundai,Tucson,2023,95300,Gasolina,150,Manual,16990,Usado,eco
Hyundai,Tucson,2023,99553,Gasolina,150,Manual,16990,Usado,eco
Hyundai,Tucson,2023,97761,Gasolina,150,Manual,18390,Usado,eco
Hyundai,Tucson,2021,61000,Gasolina,150,Manual,17900,Usado,eco
Hyundai,Tucson,2023,64426,Diesel,136,Automatico,23190,Usado,b
Hyundai,Tucson,2023,96577,Gasolina,150,Manual,16990,Usado,eco
Hyundai,Tucson,2025,32995,Gasolina,160,Manual,21990,Usado,eco
Hyundai,Tucson,2025,27545,Gasolina,160,Manual,22790,Usado,eco
Hyundai,Tucson,2024,33793,Diesel,117,Manual,22950,Usado,b
Hyundai,Tucson,2020,85558,Electrico,116,Manual,15490,Usado,0_emisiones
Hyundai,Tucson,2024,33793,Diesel,117,Manual,22950,Usado,b
Hyundai,Tucson,2025,27545,Gasolina,160,Manual,22790,Usado,eco
Hyundai,Tucson,2018,118315,Gasolina,132,Manual,13890,Usado,eco
Hyundai,Tucson,2021,70253,Electrico,150,Manual,19490,Usado,0_emisiones
Hyundai,Tucson,2022,101822,Electrico,150,Manual,19990,Usado,0_emisiones
Hyundai,Tucson,2024,112348,Gasolina,150,Manual,18410,Usado,eco
Hyundai,Tucson,2021,58833,Electrico,150,Manual,18990,Usado,0_emisiones
Hyundai,Tucson,2021,84738,Electrico,150,Manual,16490,Usado,0_emisiones
Hyundai,Tucson,2018,123690,Gasolina,132,Manual,13490,Usado,eco
Hyundai,Tucson,2025,46711,Gasolina,160,Manual,21990,Usado,eco
Hyundai,Tucson,2021,57834,Electrico,150,Manual,18990,Usado,0_emisiones
Hyundai,Tucson,2021,58373,Gasolina,150,Manual,18446,Usado,eco
Hyundai,Tucson,2023,107132,Gasolina,150,Manual,17490,Usado,eco
Hyundai,Tucson,2021,124420,Electrico,136,Manual,17990,Usado,0_emisiones
Hyundai,Tucson,2019,141000,Gasolina,132,Manual,13999,Usado,eco
Hyundai,Tucson,2019,75517,Gasolina,132,Manual,15290,Usado,eco
Hyundai,Tucson,2018,123690,Gasolina,132,Manual,13490,Usado,eco
Hyundai,Tucson,2019,119990,Electrico,116,Manual,16490,Usado,0_emisiones
Hyundai,Tucson,2019,65174,Gasolina,177,Manual,18455,Usado,eco
Hyundai,Tucson,2019,56932,Electrico,116,Manual,16690,Usado,0_emisiones
Hyundai,Tucson,2024,57390,Electrico,230,Automatico,23490,Usado,0_emisiones
Hyundai,Tucson,2019,75517,Gasolina,132,Manual,15290,Usado,eco
Hyundai,Tucson,2025,21616,Electrico,215,Automatico,28850,Usado,0_emisiones
Hyundai,Tucson,2019,56932,Electrico,116,Manual,16690,Usado,0_emisiones
Hyundai,Tucson,2022,18000,Gasolina,150,Manual,22990,Usado,eco
Hyundai,Tucson,2024,28830,Gasolina,150,Automatico,34355,Usado,eco
Hyundai,Tucson,2019,65174,Gasolina,177,Manual,18455,Usado,eco
Hyundai,Tucson,2022,33906,Electrico,230,Automatico,24490,Usado,0_emisiones
Hyundai,Tucson,2023,93996,Gasolina,150,Manual,17990,Usado,eco
Hyundai,Tucson,2023,38915,Diesel,116,Manual,24773,Usado,b
Hyundai,Tucson,2022,74655,Diesel,136,Automatico,24999,Usado,b
Hyundai,Tucson,2022,52068,Gasolina,150,Manual,19090,Usado,eco
Hyundai,Tucson,2015,89000,Gasolina,131,Manual,13490,Usado,eco
Hyundai,Tucson,2023,26028,Gasolina,230,Automatico,26300,Usado,eco
Hyundai,Tucson,2024,57390,Electrico,230,Automatico,23490,Usado,0_emisiones
Hyundai,Tucson,2022,65000,Gasolina,150,Manual,17990,Usado,eco
Hyundai,Tucson,2023,78203,Gasolina,150,Manual,21537,Usado,eco
Hyundai,Tucson,2022,30000,Gasolina,150,Manual,22490,Usado,eco
Hyundai,Tucson,2023,69206,Gasolina,150,Manual,21090,Usado,eco
Hyundai,Tucson,2022,53784,Diesel,116,Manual,19228,Usado,b
Hyundai,Tucson,2023,88297,Gasolina,150,Manual,21537,Usado,eco
Hyundai,Tucson,2022,74850,Electrico,150,Manual,19790,Usado,0_emisiones
Hyundai,Tucson,2022,52068,Gasolina,150,Manual,19090,Usado,eco
Hyundai,Tucson,2015,89000,Gasolina,131,Manual,13490,Usado,eco
Hyundai,Tucson,2023,78203,Gasolina,150,Manual,21537,Usado,eco
Hyundai,Tucson,2023,38915,Diesel,116,Manual,24773,Usado,b
Hyundai,Tucson,2023,93996,Gasolina,150,Manual,17990,Usado,eco
Hyundai,Tucson,2023,82429,Electrico,150,Automatico,22990,Usado,0_emisiones
Hyundai,Tucson,2022,116635,Gasolina,150,Manual,17264,Usado,eco
Hyundai,Tucson,2022,78524,Gasolina,150,Manual,17590,Usado,eco
Hyundai,Tucson,2024,55568,Electrico,218,Automatico,27100,Usado,0_emisiones
Hyundai,Tucson,2023,37037,Gasolina,150,Manual,24100,Usado,eco
Hyundai,Tucson,2023,91705,Gasolina,150,Manual,17990,Usado,eco
Hyundai,Tucson,2022,124000,Diesel,116,Manual,20900,Usado,b
Hyundai,Tucson,2022,64000,Electrico,265,Automatico,27850,Usado,0_emisiones
Hyundai,Tucson,2022,99800,Electrico,136,Automatico,24990,Usado,0_emisiones
Hyundai,Tucson,2021,104500,Electrico,230,Automatico,19990,Usado,0_emisiones
Hyundai,Tucson,2021,91372,Electrico,230,Automatico,22990,Usado,0_emisiones
Hyundai,Tucson,2022,99800,Electrico,136,Automatico,24990,Usado,0_emisiones
Hyundai,Tucson,2025,27545,Gasolina,160,Manual,22790,Usado,eco
Hyundai,Tucson,2023,68190,Electrico,230,Automatico,24290,Usado,0_emisiones
Hyundai,Tucson,2021,98838,Electrico,230,Automatico,18990,Usado,0_emisiones
Hyundai,Tucson,2023,100149,Diesel,116,Manual,19864,Usado,b
Hyundai,Tucson,2021,134594,Electrico,230,Automatico,18390,Usado,0_emisiones
Hyundai,Tucson,2023,133375,Electrico,230,Automatico,20490,Usado,0_emisiones
Hyundai,Tucson,2024,10580,Electrico,160,Automatico,24790,Usado,0_emisiones
Hyundai,Tucson,2023,36736,Electrico,150,Automatico,23490,Usado,0_emisiones
Hyundai,Tucson,2020,131914,Gasolina,132,Manual,15790,Usado,eco
Hyundai,Tucson,2022,74850,Electrico,150,Manual,19790,Usado,0_emisiones
Hyundai,Tucson,2019,119990,Electrico,116,Manual,16490,Usado,0_emisiones
Hyundai,Tucson,2023,36557,Gasolina,150,Manual,21364,Usado,eco
Hyundai,Tucson,2023,19500,Gasolina,150,Manual,21800,Usado,eco
Hyundai,Tucson,2021,100078,Electrico,230,Automatico,26650,Usado,0_emisiones
Hyundai,Tucson,2025,25212,Gasolina,160,Manual,21890,Usado,eco
Hyundai,Tucson,2024,56500,Electrico,230,Automatico,24390,Usado,0_emisiones
Hyundai,Tucson,2022,102345,Electrico,230,Automatico,21990,Usado,0_emisiones
Hyundai,Tucson,2021,56174,Electrico,232,Automatico,26285,Usado,0_emisiones
Hyundai,Tucson,2023,94673,Gasolina,150,Manual,17290,Usado,eco
Hyundai,Tucson,2021,91372,Electrico,230,Automatico,22990,Usado,0_emisiones
Hyundai,Tucson,2021,76232,Electrico,230,Automatico,23490,Usado,0_emisiones
Hyundai,Tucson,2021,104500,Electrico,230,Automatico,19990,Usado,0_emisiones
Hyundai,Tucson,2021,104500,Electrico,230,Automatico,19990,Usado,0_emisiones
Hyundai,Kona,2025,7351,Electrico,204,Automatico,25500,Usado,0_emisiones
Hyundai,Kona,2023,25890,Electrico,141,Automatico,21990,Usado,0_emisiones
Hyundai,Kona,2019,82678,Gasolina,120,Manual,9990,Usado,eco
Hyundai,Kona,2025,22638,Electrico,129,Automatico,21773,Usado,0_emisiones
Hyundai,Kona,2021,67089,Electrico,141,Automatico,16363,Usado,0_emisiones
Hyundai,Kona,2024,20509,Gasolina,156,Automatico,22490,Usado,eco
Hyundai,Kona,2022,16237,Gasolina,141,Automatico,17490,Usado,eco
Hyundai,Kona,2023,54838,Gasolina,120,Manual,13990,Usado,eco
Hyundai,Kona,2023,25678,Electrico,141,Automatico,19999,Usado,0_emisiones
Hyundai,Kona,2018,59742,Gasolina,120,Manual,12046,Usado,eco
Hyundai,Kona,2020,48660,Electrico,136,Automatico,13980,Usado,0_emisiones
Hyundai,Kona,2023,15382,Gasolina,120,Manual,16900,Usado,eco
Hyundai,Kona,2019,82678,Gasolina,120,Manual,9990,Usado,eco
Hyundai,Kona,2023,16829,Electrico,141,Automatico,22455,Usado,0_emisiones
Hyundai,Kona,2019,107726,Diesel,116,Manual,12990,Usado,b
Hyundai,Kona,2022,92183,Electrico,141,Automatico,16990,Usado,0_emisiones
Hyundai,Kona,2019,92755,Diesel,116,Manual,13990,Usado,b
Hyundai,Kona,2020,98696,Electrico,105,Automatico,16190,Usado,0_emisiones
Hyundai,Kona,2025,7351,Electrico,204,Automatico,25500,Usado,0_emisiones
Hyundai,Kona,2019,115896,Diesel,116,Manual,13523,Usado,b
Hyundai,Kona,2019,107726,Diesel,116,Manual,12990,Usado,b
Hyundai,Kona,2021,67089,Electrico,141,Automatico,16363,Usado,0_emisiones
Hyundai,Kona,2020,73000,Electrico,141,Automatico,16990,Usado,0_emisiones
Hyundai,Kona,2023,13141,Electrico,141,Automatico,21750,Usado,0_emisiones
Hyundai,Kona,2019,120259,Gasolina,120,Manual,11809,Usado,eco
Hyundai,Kona,2022,86162,Gasolina,120,Manual,13390,Usado,eco
Hyundai,Kona,2019,37191,Gasolina,120,Manual,14590,Usado,eco
Hyundai,Kona,2021,67089,Electrico,141,Automatico,16363,Usado,0_emisiones
Hyundai,Kona,2023,25890,Electrico,141,Automatico,21990,Usado,0_emisiones
Hyundai,Kona,2021,67089,Electrico,141,Automatico,16363,Usado,0_emisiones
Hyundai,Kona,2019,25651,Gasolina,120,Manual,12990,Usado,eco
Hyundai,Kona,2023,42300,Gasolina,120,Manual,18030,Usado,eco
Hyundai,Kona,2018,148000,Gasolina,120,Manual,9790,Usado,eco
Hyundai,Kona,2021,136000,Gasolina,120,Manual,12900,Usado,eco
Hyundai,Kona,2019,62101,Gasolina,120,Manual,13173,Usado,eco
Hyundai,Kona,2022,64309,Electrico,141,Automatico,15720,Usado,0_emisiones
Hyundai,Kona,2024,39425,Gasolina,121,Manual,19550,Usado,eco
Hyundai,Kona,2022,60350,Gasolina,120,Manual,13690,Usado,eco
Hyundai,Kona,2020,69552,Electrico,141,Automatico,15773,Usado,0_emisiones
Hyundai,Kona,2021,71585,Gasolina,143,Automatico,14990,Usado,eco
Hyundai,Kona,2017,83000,Gasolina,120,Manual,13990,Usado,eco
Hyundai,Kona,2025,22948,Gasolina,101,Manual,22950,Usado,eco
Hyundai,Kona,2018,117847,Gasolina,120,Manual,11112,Usado,eco
Hyundai,Kona,2025,18895,Gasolina,101,Manual,23600,Usado,eco
Hyundai,Kona,2018,73597,Gasolina,120,Manual,11955,Usado,eco
Hyundai,Kona,2020,31000,Gasolina,120,Manual,15900,Usado,eco
Hyundai,Kona,2018,38536,Gasolina,120,Manual,13769,Usado,eco
Hyundai,Kona,2023,13141,Electrico,141,Automatico,21750,Usado,0_emisiones
Hyundai,Kona,2021,50000,Gasolina,120,Manual,15490,Usado,eco
Hyundai,Kona,2025,24299,Gasolina,129,Automatico,26500,Usado,eco
Hyundai,Kona,2024,9500,Electrico,204,Automatico,26700,Usado,0_emisiones
Hyundai,Kona,2025,32037,Gasolina,129,Automatico,24300,Usado,eco
Hyundai,Kona,2025,14300,Electrico,129,Automatico,25910,Usado,0_emisiones
Hyundai,Kona,2022,88010,Electrico,141,Automatico,17628,Usado,0_emisiones
Hyundai,Kona,2022,41846,Electrico,141,Automatico,18950,Usado,0_emisiones
Hyundai,Kona,2026,50,Gasolina,137,Automatico,29500,Usado,eco
Hyundai,Kona,2022,53910,Gasolina,121,Manual,15990,Usado,eco
Hyundai,Kona,2021,49823,Gasolina,120,Manual,15990,Usado,eco
Hyundai,Kona,2019,77404,Gasolina,120,Manual,11990,Usado,eco
Hyundai,Kona,2019,71675,Gasolina,120,Manual,15890,Usado,eco
Hyundai,Kona,2021,74788,Electrico,141,Automatico,15410,Usado,0_emisiones
