marca,modelo,año,kilometraje_km,potencia_cv,combustible,transmision,etiqueta_ambiental,tipo_venta,precio_eur,provincia,url,antiguedad,km_por_año,fecha_scraping
Renault,Clio Techno ETech Hibrido,2022,73534,140,Híbrido,Manual,ECO,Usado,15850.0,Las Palmas,https://www.coches.net/renault-clio-techno-etech-hibrido-103-kw-145cv-5p-electrico-hibrido-2022-en-las-palmas-70417653-covo.aspx,4,18384,2026-05-08
Seat,Ibiza 1.0 TSI FR XS,2025,19000,115,Gasolina,Manual,C,Usado,16990.0,Las Palmas,https://www.coches.net/seat-ibiza-10-tsi-85kw-115cv-fr-xs-5p-gasolina-2025-en-las-palmas-70417709-covo.aspx,1,19000,2026-05-08
Volvo,V60 2.0 D3 Momentum Auto,2021,111000,150,Diésel,Manual,C,Usado,22500.0,Sevilla,https://www.coches.net/volvo-v60-20-d3-momentum-auto-5p-diesel-2020-en-sevilla-70417877-covo.aspx,5,22200,2026-05-08
Volvo,XC40 2.0 D3 Momentum Pro Auto,2020,115000,150,Diésel,Manual,C,Usado,23990.0,Sevilla,https://www.coches.net/volvo-xc40-20-d3-momentum-pro-auto-5p-diesel-2021-en-sevilla-70417901-covo.aspx,6,19167,2026-05-08
Kia,Sportage 1.6 MHEV Concept 4x2,2021,35165,136,Híbrido,Manual,ECO,Usado,20490.0,Madrid,https://www.coches.net/kia-sportage-16-mhev-concept-100kw-136cv-4x2-5p-electrico-hibrido-2021-en-madrid-70417902-covo.aspx,5,7033,2026-05-08
Hyundai,i20 1.0 TGDI 48V Essence,2021,115990,100,Híbrido,Manual,ECO,Usado,10990.0,Madrid,https://www.coches.net/hyundai-i20-10-tgdi-74kw-100cv-48v-essence-5p-electrico-hibrido-2021-en-madrid-70417911-covo.aspx,5,23198,2026-05-08
Citroen,C3 PureTech FEEL,2019,144000,82,Gasolina,Manual,C,Usado,6790.0,Las Palmas,https://www.coches.net/citroen-c3-puretech-60kw-82cv-feel-5p-gasolina-2019-en-las-palmas-70418218-covo.aspx,7,20571,2026-05-08
Citroen,C3 PureTech FEEL,2019,144000,82,Gasolina,Manual,C,Usado,6790.0,Las Palmas,https://www.coches.net/citroen-c3-puretech-60kw-82cv-feel-5p-gasolina-2019-en-las-palmas-70418268-covo.aspx,7,20571,2026-05-08
Jeep,Grand Cherokee 3.0 V6 Diesel Limited E6,2017,283000,250,Diésel,Manual,C,Usado,19900.0,Valencia,https://www.coches.net/jeep-grand-cherokee-30-v6-diesel-limited-184kw-250cv-e6-5p-diesel-2018-en-valencia-70418281-covo.aspx,9,31444,2026-05-08
Hyundai,Tucson 1.6 CRDI 48V Maxx DCT 4x4,2022,85000,136,Híbrido,Automática,ECO,Usado,25900.0,Valladolid,https://www.coches.net/hyundai-tucson-16-crdi-100kw-136cv-48v-maxx-dct-4x4-5p-electrico-hibrido-2022-en-valladolid-70418312-covo.aspx,4,21250,2026-05-08
Bmw,Serie 6 630d xDrive Gran Turismo,2018,134461,265,Diésel,Manual,C,Usado,32990.0,Madrid,https://www.coches.net/bmw-serie-6-630d-xdrive-gran-turismo-5p-diesel-2019-en-madrid-70418412-covo.aspx,8,16808,2026-05-08
Audi,A4 Avant S line 40 TDI quattro S tron,2021,94295,204,Diésel,Manual,C,Usado,28990.0,Madrid,https://www.coches.net/audi-a4-avant-s-line-40-tdi-150kw-quattro-s-tron-5p-diesel-2021-en-madrid-70418454-covo.aspx,5,18859,2026-05-08
Mercedes-Benz,GLE GLE 350 d 4MATIC,2021,185376,272,Diésel,Manual,C,Usado,42990.0,Madrid,https://www.coches.net/mercedes-benz-gle-gle-350-d-4matic-5p-diesel-2020-en-madrid-70418528-covo.aspx,5,37075,2026-05-08
Seat,Alhambra 1.4 TSI DSG SS Xcellence,2022,161900,150,Gasolina,Automática,C,Usado,19990.0,Madrid,https://www.coches.net/seat-alhambra-14-tsi-110kw-dsg-ss-xcellence-5p-gasolina-2022-en-madrid-70418564-covo.aspx,4,40475,2026-05-08
Renault,Clio Business Blue dCi,2021,84950,100,Diésel,Manual,C,Usado,12990.0,Madrid,https://www.coches.net/renault-clio-business-blue-dci-74kw-100cv-5p-diesel-2021-en-madrid-70418566-covo.aspx,5,16990,2026-05-08
Seat,León SP 1.4 eHybrid DSG SS Xcellence Go L,2021,123000,204,Híbrido Enchufable,Automática,0_EMISIONES,Usado,16550.0,Madrid,https://www.coches.net/seat-leon-sp-14-ehybrid-dsg-ss-xcellence-go-l-5p-electrico-hibrido-2021-en-madrid-70418741-covo.aspx,5,24600,2026-05-08
Volkswagen,Golf eGolf ePower,2020,99000,136,Eléctrico,Automática,Sin etiqueta,Usado,12350.0,Madrid,https://www.coches.net/volkswagen-golf-egolf-epower-100-kw-136cv-5p-electrico-hibrido-2020-en-madrid-70418742-covo.aspx,6,16500,2026-05-08
Renault,Mégane Intens Blue dCi,2022,181655,115,Diésel,Manual,C,Usado,11490.0,Madrid,https://www.coches.net/renault-megane-intens-blue-dci-85-kw-115cv-5p-diesel-2021-en-madrid-70418849-covo.aspx,4,45414,2026-05-08
Mercedes-Benz,GLA GLA 200,2021,81000,163,Gasolina,Manual,C,Usado,29500.0,Valladolid,https://www.coches.net/mercedes-benz-gla-gla-200-5p-gasolina-2020-en-valladolid-70418858-covo.aspx,5,16200,2026-05-08
Renault,Captur techno TCe,2023,19000,90,Gasolina,Manual,C,Usado,21500.0,Málaga,https://www.coches.net/renault-captur-techno-tce-67kw-90cv-5p-gasolina-2022-en-malaga-70418947-covo.aspx,3,6333,2026-05-08
Jeep,Compass 1.4 Mair Longitude 4x2,2019,85000,140,Gasolina,Manual,C,Usado,14900.0,Málaga,https://www.coches.net/jeep-compass-14-mair-103kw-longitude-4x2-5p-gasolina-2019-en-malaga-70418959-covo.aspx,7,12143,2026-05-08
Audi,A5 35 TDI S tronic Sportback,2021,103946,150,Diésel,Automática,C,Usado,27890.0,Cádiz,https://www.coches.net/audi-a5-35-tdi-110kw-150cv-s-tronic-sportback-5p-diesel-2019-en-cadiz-70419020-covo.aspx,5,20789,2026-05-08
Seat,León 2.0 TDI SS Reference Go,2021,137686,115,Diésel,Manual,C,Usado,12990.0,Madrid,https://www.coches.net/seat-leon-20-tdi-85kw-ss-reference-go-5p-diesel-2021-en-madrid-70419034-covo.aspx,5,27537,2026-05-08
Dacia,Sandero Ambiance dCi,2017,189996,75,Diésel,Manual,C,Usado,7390.0,Cádiz,https://www.coches.net/dacia-sandero-ambiance-dci-55kw-75cv-5p-diesel-2016-en-cadiz-70419081-covo.aspx,9,21111,2026-05-08
Renault,Espace Zen Energy dCi 160 Twin Turbo EDC,2016,207000,160,Diésel,Manual,C,Usado,11990.0,Madrid,https://www.coches.net/renault-espace-zen-energy-dci-160-twin-turbo-edc-5p-diesel-2015-en-madrid-70419186-covo.aspx,10,20700,2026-05-08
Audi,A5 Advanced 35 TDI S tronic Sportback,2020,90000,163,Híbrido,Automática,ECO,Usado,31500.0,Alicante,https://www.coches.net/audi-a5-advanced-35-tdi-120kw-s-tronic-sportback-5p-electrico-hibrido-2021-en-alicante-70420364-covo.aspx,6,15000,2026-05-08
Opel,Frontera 1.2T XHT Hybrid eDCT6 GS,2025,19000,146,Híbrido,Automática,ECO,Usado,22900.0,Valencia,https://www.coches.net/opel-frontera-12t-xht-hybrid-edct6-107kw-gs-5p-electrico-hibrido-2024-en-valencia-70421168-covo.aspx,1,19000,2026-05-08
Volvo,XC90 2.0 T8 AWD Plus Dark Recharge Auto,2025,14982,455,Híbrido Enchufable,Manual,0_EMISIONES,Usado,68500.0,Barcelona,https://www.coches.net/volvo-xc90-20-t8-awd-plus-dark-recharge-auto-5p-electrico-hibrido-2025-en-barcelona-70421649-covo.aspx,1,14982,2026-05-08
Bmw,Serie 1 118i Auto.,2020,69840,136,Gasolina,Manual,C,Usado,20900.0,Valladolid,https://www.coches.net/bmw-serie-1-118i-auto-5p-gasolina-2021-en-valladolid-70421656-covo.aspx,6,11640,2026-05-08
Volvo,XC60 2.0 T8 AWD Inscription Auto,2018,100360,390,Híbrido Enchufable,Manual,0_EMISIONES,Usado,31900.0,Valladolid,https://www.coches.net/volvo-xc60-20-t8-awd-inscription-auto-5p-electrico-hibrido-2019-en-valladolid-70421658-covo.aspx,8,12545,2026-05-08
Mercedes-Benz,CLS CLS 300 d,2019,40948,245,Diésel,Manual,C,Usado,39900.0,Valladolid,https://www.coches.net/mercedes-benz-cls-cls-300-d-4p-diesel-2019-en-valladolid-70421663-covo.aspx,7,5850,2026-05-08
Mercedes-Benz,Clase A A 250 e,2021,16968,218,Híbrido Enchufable,Manual,0_EMISIONES,Usado,28900.0,Valladolid,https://www.coches.net/mercedes-benz-clase-a-a-250-e-5p-electrico-hibrido-2020-en-valladolid-70421664-covo.aspx,5,3394,2026-05-08
Mercedes-Benz,GLA GLA 250 e,2022,44415,218,Híbrido Enchufable,Manual,0_EMISIONES,Usado,35900.0,Valladolid,https://www.coches.net/mercedes-benz-gla-gla-250-e-5p-electrico-hibrido-2023-en-valladolid-70421667-covo.aspx,4,11104,2026-05-08
Bmw,Serie 3 330e,2020,114071,292,Híbrido Enchufable,Manual,0_EMISIONES,Usado,26900.0,Valladolid,https://www.coches.net/bmw-serie-3-330e-4p-electrico-hibrido-2021-en-valladolid-70421669-covo.aspx,6,19012,2026-05-08
Toyota,Yaris 1.5 100H Advance,2019,79132,100,Híbrido,Manual,ECO,Usado,15600.0,Valladolid,https://www.coches.net/toyota-yaris-15-100h-advance-5p-electrico-hibrido-2019-en-valladolid-70421676-covo.aspx,7,11305,2026-05-08
Hyundai,Staria 2.2 CRDI Tecno 9S,2023,94977,177,Diésel,Manual,C,Usado,34900.0,Valladolid,https://www.coches.net/hyundai-staria-22-crdi-tecno-9s-5p-diesel-2023-en-valladolid-70421678-covo.aspx,3,31659,2026-05-08
Audi,Q2 35 TFSI S tronic,2020,119504,150,Gasolina,Automática,C,Usado,22900.0,Valladolid,https://www.coches.net/audi-q2-35-tfsi-110kw-150cv-s-tronic-5p-gasolina-2021-en-valladolid-70421679-covo.aspx,6,19917,2026-05-08
Volkswagen,Golf 2.0 TDI,2022,98000,115,Diésel,Manual,C,Usado,19990.0,Sevilla,https://www.coches.net/volkswagen-golf-20-tdi-85kw-115cv-5p-diesel-2023-en-sevilla-70421913-covo.aspx,4,24500,2026-05-08
Mercedes-Benz,Clase S S 500 4MATIC Coupe,2015,98000,455,Gasolina,Manual,C,Usado,49990.0,Alicante,https://www.coches.net/mercedes-benz-clase-s-s-500-4matic-coupe-2p-gasolina-2016-en-alicante-70421930-covo.aspx,11,8909,2026-05-08
Bmw,X3 xDrive30d xLine,2021,167000,286,Híbrido,Manual,ECO,Usado,35990.0,Alicante,https://www.coches.net/bmw-x3-xdrive30d-xline-5p-electrico-hibrido-2022-en-alicante-70422027-covo.aspx,5,33400,2026-05-08
Mini,CLUBMAN Cooper D,2021,91500,150,Diésel,Manual,C,Usado,24900.0,Madrid,https://www.coches.net/mini-clubman-cooper-d-5p-diesel-2021-en-madrid-70422360-covo.aspx,5,18300,2026-05-08
Renault,Trafic Equilibre Largo Ene Blue dCi,2024,32636,150,Diésel,Manual,C,Usado,35300.0,Valladolid,https://www.coches.net/renault-trafic-equilibre-largo-ene-blue-dci-110kw-5p-diesel-2023-en-valladolid-70422462-covo.aspx,2,16318,2026-05-08
Suzuki,Vitara 1.5 GLX Strong Hybrid Auto,2022,15000,116,Híbrido,Manual,ECO,Usado,27000.0,A Coruña,https://www.coches.net/suzuki-vitara-15-glx-strong-hybrid-auto-5p-electrico-hibrido-2022-en-a-coruna-70422503-covo.aspx,4,3750,2026-05-08
Seat,Ibiza 1.0 TSI Style,2022,139124,110,Gasolina,Manual,C,Usado,11050.0,Castellón,https://www.coches.net/seat-ibiza-10-tsi-81kw-110cv-style-5p-gasolina-2023-en-castellon-70422579-covo.aspx,4,34781,2026-05-08
Mercedes-Benz,CLA CLA 250 e,2022,66000,218,Híbrido Enchufable,Manual,0_EMISIONES,Usado,31990.0,Las Palmas,https://www.coches.net/mercedes-benz-cla-cla-250-e-4p-electrico-hibrido-2021-en-las-palmas-70422972-covo.aspx,4,16500,2026-05-08
Toyota,Yaris Cross 1.5 120H Adventure,2023,72000,116,Híbrido,Manual,ECO,Usado,23990.0,Las Palmas,https://www.coches.net/toyota-yaris-cross-15-120h-adventure-5p-electrico-hibrido-2023-en-las-palmas-70422974-covo.aspx,3,24000,2026-05-08
Toyota,Yaris Cross 1.5 120H Adventure,2023,72000,116,Híbrido,Manual,ECO,Usado,23990.0,Sta. C. Tenerife,https://www.coches.net/toyota-yaris-cross-15-120h-adventure-5p-electrico-hibrido-2023-en-sta-c-tenerife-70423015-covo.aspx,3,24000,2026-05-08
Seat,León 1.5 TSI SS Style,2020,109000,130,Gasolina,Manual,C,Usado,16990.0,Sta. C. Tenerife,https://www.coches.net/seat-leon-15-tsi-96kw-ss-style-5p-gasolina-2021-en-sta-c-tenerife-70423106-covo.aspx,6,18167,2026-05-08
Fiat,500 Sport 1.0 Hybrid 70 CV,2021,55000,70,Híbrido,Manual,ECO,Usado,11990.0,Sta. C. Tenerife,https://www.coches.net/fiat-500-sport-10-hybrid-51kw-70-cv-3p-electrico-hibrido-2021-en-sta-c-tenerife-70423119-covo.aspx,5,11000,2026-05-08
Mercedes-Benz,Clase A A 250 e con tecnologia hibrida EQ,2025,20000,218,Híbrido Enchufable,Manual,0_EMISIONES,Usado,33990.0,Sta. C. Tenerife,https://www.coches.net/mercedes-benz-clase-a-a-250-e-con-tecnologia-hibrida-eq-5p-electrico-hibrido-2025-en-sta-c-tenerife-70423171-covo.aspx,1,20000,2026-05-08
Ford,Kuga Titanium 2.5 Duratec FHEV Auto,2023,32376,190,Híbrido,Manual,ECO,Usado,23200.0,Barcelona,https://www.coches.net/ford-kuga-titanium-25-duratec-fhev-140kw-auto-5p-electrico-hibrido-2023-en-barcelona-70423187-covo.aspx,3,10792,2026-05-08
Seat,Arona 1.0 TSI DSG Style,2022,74000,110,Gasolina,Automática,C,Usado,16790.0,Sta. C. Tenerife,https://www.coches.net/seat-arona-10-tsi-81kw-110cv-dsg-style-5p-gasolina-2023-en-sta-c-tenerife-70423302-covo.aspx,4,18500,2026-05-08
Volkswagen,Golf 1.0 TSI,2022,104000,110,Gasolina,Manual,C,Usado,16990.0,Sta. C. Tenerife,https://www.coches.net/volkswagen-golf-10-tsi-81kw-110cv-5p-gasolina-2023-en-sta-c-tenerife-70423357-covo.aspx,4,26000,2026-05-08
Ds,DS 3 Crossback PureTech Performance Line,2020,37031,130,Gasolina,Manual,C,Usado,15990.0,Madrid,https://www.coches.net/ds-ds-3-crossback-puretech-96kw-130cv-performance-line-5p-gasolina-2019-en-madrid-70423666-covo.aspx,6,6172,2026-05-08
Mercedes-Benz,Clase A A 200 d,2017,191274,136,Diésel,Manual,C,Usado,14990.0,Madrid,https://www.coches.net/mercedes-benz-clase-a-a-200-d-5p-diesel-2018-en-madrid-70423844-covo.aspx,9,21253,2026-05-08
Lexus,UX 2.0 250h Premium,2022,53078,184,Híbrido,Manual,ECO,Usado,28990.0,Madrid,https://www.coches.net/lexus-ux-20-250h-premium-5p-electrico-hibrido-2022-en-madrid-70424065-covo.aspx,4,13270,2026-05-08
Lexus,UX 2.0 250h Business,2022,38705,184,Híbrido,Manual,ECO,Usado,28990.0,Madrid,https://www.coches.net/lexus-ux-20-250h-business-5p-electrico-hibrido-2023-en-madrid-70424068-covo.aspx,4,9676,2026-05-08
Mercedes-Benz,Clase B B 180 d,2019,107264,116,Diésel,Manual,C,Usado,18490.0,Madrid,https://www.coches.net/mercedes-benz-clase-b-b-180-d-5p-diesel-2019-en-madrid-70424519-covo.aspx,7,15323,2026-05-08
Toyota,Corolla 1.8 125H ACTIVE TECH ECVT,2020,10138,122,Híbrido,Automática,ECO,Usado,20490.0,Madrid,https://www.coches.net/toyota-corolla-18-125h-active-tech-ecvt-5p-electrico-hibrido-2020-en-madrid-70424593-covo.aspx,6,1690,2026-05-08
Opel,Mokka 1.6 CDTi 4X2 Selective Auto,2015,176000,136,Diésel,Manual,C,Usado,9999.0,Alicante,https://www.coches.net/opel-mokka-16-cdti-4x2-selective-auto-5p-diesel-2015-en-alicante-70425597-covo.aspx,11,16000,2026-05-08
Porsche,Cayenne Coupé EHybrid,2024,28000,470,Híbrido Enchufable,Manual,0_EMISIONES,Usado,99990.0,Alicante,https://www.coches.net/porsche-cayenne-coupe-ehybrid-5p-electrico-hibrido-2025-en-alicante-70425605-covo.aspx,2,14000,2026-05-08
Mini,COUNTRYMAN Cooper,2019,115000,136,Gasolina,Manual,C,Usado,18990.0,Madrid,https://www.coches.net/mini-countryman-cooper-5p-gasolina-2019-en-madrid-70425874-covo.aspx,7,16429,2026-05-08
Seat,ALTEA 1.6 SELECT,2005,193000,102,Gasolina,Manual,B,Usado,4490.0,Alicante,https://www.coches.net/seat-altea-16-select-5p-gasolina-2006-en-alicante-70426110-covo.aspx,21,9190,2026-05-08
Mercedes-Benz,Clase C C 220 d Coupe,2023,25000,194,Diésel,Manual,C,Usado,43990.0,Alicante,https://www.coches.net/mercedes-benz-clase-c-c-220-d-coupe-2p-diesel-2022-en-alicante-70426117-covo.aspx,3,8333,2026-05-08
Mercedes-Benz,GLC GLC 220 d 4MATIC,2025,27000,197,Híbrido,Manual,ECO,Usado,54990.0,Alicante,https://www.coches.net/mercedes-benz-glc-glc-220-d-4matic-5p-electrico-hibrido-2025-en-alicante-70426118-covo.aspx,1,27000,2026-05-08
Mini,MINI Cooper D Cabrio,2013,121000,112,Diésel,Manual,B,Usado,11990.0,Alicante,https://www.coches.net/mini-mini-cooper-d-cabrio-2p-diesel-2012-en-alicante-70426120-covo.aspx,13,9308,2026-05-08
Mercedes-Benz,Clase E Coupe E 350,2018,193000,299,Híbrido,Manual,ECO,Usado,31990.0,Alicante,https://www.coches.net/mercedes-benz-clase-e-coupe-e-350-2p-electrico-hibrido-2019-en-alicante-70426194-covo.aspx,8,24125,2026-05-08
Kia,Sportage 1.6 TGDi MHEV Drive 4x2,2022,52952,150,Híbrido,Manual,ECO,Usado,22790.0,Sevilla,https://www.coches.net/kia-sportage-16-tgdi-mhev-110kw-150cv-drive-4x2-5p-electrico-hibrido-2022-en-sevilla-70426223-covo.aspx,4,13238,2026-05-08
Mg,MG3 1.5 Standard,2025,8972,116,Gasolina,Manual,C,Usado,15290.0,Sevilla,https://www.coches.net/mg-mg3-15-standard-5p-gasolina-2024-en-sevilla-70426225-covo.aspx,1,8972,2026-05-08
Bmw,Serie 7 740i,2012,123000,326,Gasolina,Manual,C,Usado,17900.0,Alicante,https://www.coches.net/bmw-serie-7-740i-4p-gasolina-2012-en-alicante-70426248-covo.aspx,14,8786,2026-05-08
Seat,León 1.6 Sport,2006,178000,102,Gasolina,Manual,C,Usado,5499.0,Alicante,https://www.coches.net/seat-leon-16-102cv-sport-5p-gasolina-2006-en-alicante-70426252-covo.aspx,20,8900,2026-05-08
Volkswagen,T-Roc Edition 1.6 TDI,2019,97800,115,Diésel,Manual,C,Usado,16990.0,Madrid,https://www.coches.net/volkswagen-t-roc-edition-16-tdi-85kw-115cv-5p-diesel-2019-en-madrid-70426294-covo.aspx,7,13971,2026-05-08
Renault,Captur zen fast track TCe GPF,2022,58914,140,Híbrido,Manual,ECO,Usado,16990.0,Sta. C. Tenerife,https://www.coches.net/renault-captur-zen-fast-track-tce-103-kw-140cv-gpf-5p-electrico-hibrido-2022-en-sta-c-tenerife-70426333-covo.aspx,4,14728,2026-05-08
Mini,MINI ONE CABRIO,2019,79846,102,Gasolina,Manual,C,Usado,13990.0,Sta. C. Tenerife,https://www.coches.net/mini-mini-one-cabrio-2p-gasolina-2019-en-sta-c-tenerife-70426340-covo.aspx,7,11407,2026-05-08
Omoda,5 1.6 TGDI DCT,2023,57457,197,Gasolina,Automática,C,Usado,22490.0,Sta. C. Tenerife,https://www.coches.net/omoda-5-16-tgdi-145kw-197cv-dct-5p-gasolina-2023-en-sta-c-tenerife-70426343-covo.aspx,3,19152,2026-05-08
Peugeot,3008 1.2 PureTech SS Allure,2022,19103,130,Gasolina,Manual,C,Usado,19990.0,Sta. C. Tenerife,https://www.coches.net/peugeot-3008-12-puretech-96kw-130cv-ss-allure-5p-gasolina-2021-en-sta-c-tenerife-70426345-covo.aspx,4,4776,2026-05-08
Renault,Clio Evolution TCe,2024,33664,90,Gasolina,Manual,C,Usado,15990.0,Sta. C. Tenerife,https://www.coches.net/renault-clio-evolution-tce-67-kw-91cv-5p-gasolina-2022-en-sta-c-tenerife-70426349-covo.aspx,2,16832,2026-05-08
Volvo,XC60 2.0 T6 AWD Recharge Inscription Auto,2021,118800,340,Híbrido Enchufable,Manual,0_EMISIONES,Usado,27990.0,Sta. C. Tenerife,https://www.coches.net/volvo-xc60-20-t6-awd-recharge-inscription-auto-5p-electrico-hibrido-2021-en-sta-c-tenerife-70426353-covo.aspx,5,23760,2026-05-08
Renault,Clio Evolution TCe,2024,33664,90,Gasolina,Manual,C,Usado,15990.0,Sta. C. Tenerife,https://www.coches.net/renault-clio-evolution-tce-67-kw-91cv-5p-gasolina-2022-en-sta-c-tenerife-70426354-covo.aspx,2,16832,2026-05-08
Renault,Symbioz Techno ETech full hybr,2025,24000,145,Híbrido,Manual,ECO,Usado,23990.0,Sta. C. Tenerife,https://www.coches.net/renault-symbioz-techno-etech-full-hybr-105kw-145cv-5p-electrico-hibrido-2024-en-sta-c-tenerife-70426356-covo.aspx,1,24000,2026-05-08
Citroen,Berlingo Talla M BlueHDi 130 SS SHINE,2023,24543,130,Diésel,Manual,C,Usado,20990.0,Las Palmas,https://www.coches.net/citroen-berlingo-talla-m-bluehdi-130-ss-shine-5p-diesel-2023-en-las-palmas-70426367-covo.aspx,3,8181,2026-05-08
Jaguar,E-Pace 2.0D 163PS MHEV RDynamic 4WD Auto,2022,23000,163,Híbrido,Manual,ECO,Usado,27990.0,Alicante,https://www.coches.net/jaguar-e-pace-20d-163ps-mhev-rdynamic-4wd-auto-5p-electrico-hibrido-2023-en-alicante-70426810-covo.aspx,4,5750,2026-05-08
Renault,Clio Limited dCi 18,2019,95375,90,Diésel,Manual,C,Usado,11850.0,Murcia,https://www.coches.net/renault-clio-limited-dci-66kw-90cv-18-5p-diesel-2018-en-murcia-70426820-covo.aspx,7,13625,2026-05-08
Renault,Clio Business TCe GLP,2021,87500,100,Glp,Manual,Sin etiqueta,Usado,10990.0,Madrid,https://www.coches.net/renault-clio-business-tce-74-kw-100cv-glp-5p-otros-2021-en-madrid-70426829-covo.aspx,5,17500,2026-05-08
Mercedes-Benz,Clase A A 180,2019,88000,136,Gasolina,Manual,C,Usado,23990.0,Alicante,https://www.coches.net/mercedes-benz-clase-a-a-180-5p-gasolina-2018-en-alicante-70426847-covo.aspx,7,12571,2026-05-08
Mercedes-Benz,CLE CLE 220 d Coupe,2025,14000,197,Híbrido,Manual,ECO,Usado,53490.0,Alicante,https://www.coches.net/mercedes-benz-cle-cle-220-d-coupe-2p-electrico-hibrido-2025-en-alicante-70426850-covo.aspx,1,14000,2026-05-08
Volkswagen,Tiguan Advance 2.0 TDI DSG,2021,136365,150,Diésel,Automática,C,Usado,23990.0,Madrid,https://www.coches.net/volkswagen-tiguan-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2020-en-madrid-70426901-covo.aspx,5,27273,2026-05-08
Renault,Clio Intens Blue dCi,2021,108300,85,Diésel,Manual,C,Usado,11990.0,Madrid,https://www.coches.net/renault-clio-intens-blue-dci-63-kw-85cv-5p-diesel-2019-en-madrid-70426928-covo.aspx,5,21660,2026-05-08
Kia,Sportage 1.6 TGDi MHEV Business 4x2 DCT,2025,9581,160,Híbrido,Automática,ECO,Usado,29569.0,Málaga,https://www.coches.net/kia-sportage-16-tgdi-mhev-118kw-business-4x2-dct-5p-electrico-hibrido-2025-en-malaga-70426942-covo.aspx,1,9581,2026-05-08
Seat,León ST 1.6 TDI StSp Style Ed,2019,131493,115,Diésel,Manual,C,Usado,12790.0,Madrid,https://www.coches.net/seat-leon-st-16-tdi-85kw-115cv-stsp-style-ed-5p-diesel-2020-en-madrid-70427002-covo.aspx,7,18785,2026-05-08
Audi,Q2 Advanced 35 TDI quattro S tronic,2021,135593,150,Diésel,Automática,C,Usado,21500.0,Asturias,https://www.coches.net/audi-q2-advanced-35-tdi-110kw-quattro-s-tronic-5p-diesel-2022-en-asturias-70427039-covo.aspx,5,27119,2026-05-08
Renault,Mégane Business Blue dCi,2019,149120,115,Diésel,Manual,C,Usado,10590.0,Madrid,https://www.coches.net/renault-megane-business-blue-dci-81-kw-115cv-5p-diesel-2018-en-madrid-70427046-covo.aspx,7,21303,2026-05-08
Mercedes-Benz,CLA CLA 220 D DCT,2020,141905,190,Diésel,Automática,C,Usado,27990.0,Madrid,https://www.coches.net/mercedes-benz-cla-cla-220-d-dct-4p-diesel-2020-en-madrid-70427067-covo.aspx,6,23651,2026-05-08
Peugeot,3008 1.5 BlueHDi SS Allure,2021,73000,130,Diésel,Manual,C,Usado,15500.0,Madrid,https://www.coches.net/peugeot-3008-15-bluehdi-96kw-130cv-ss-allure-5p-diesel-2020-en-madrid-70427154-covo.aspx,5,14600,2026-05-08
Audi,A5 Advanced 40 TFSI S tron Sportback,2020,136129,190,Gasolina,Manual,C,Usado,25990.0,Asturias,https://www.coches.net/audi-a5-advanced-40-tfsi-140kw-s-tron-sportback-5p-gasolina-2021-en-asturias-70427155-covo.aspx,6,22688,2026-05-08
Mercedes-Benz,GLE Coupé GLE 400 d 4MATIC,2021,136000,330,Diésel,Manual,C,Usado,63990.0,Alicante,https://www.coches.net/mercedes-benz-gle-coupe-gle-400-d-4matic-5p-diesel-2022-en-alicante-70427197-covo.aspx,5,27200,2026-05-08
Audi,Q3 Sportback Black line 35 TDI S tronic,2020,167457,150,Diésel,Automática,C,Usado,27500.0,Asturias,https://www.coches.net/audi-q3-sportback-black-line-35-tdi-110kw-150cv-s-tronic-5p-diesel-2021-en-asturias-70427220-covo.aspx,6,27910,2026-05-08
Audi,Q2 Design 30 TFSI,2019,110000,116,Gasolina,Manual,C,Usado,20500.0,Granada,https://www.coches.net/audi-q2-design-30-tfsi-85kw-116cv-5p-gasolina-2020-en-granada-70427320-covo.aspx,7,15714,2026-05-08
Bmw,X3 sDrive18d,2021,121000,150,Híbrido,Manual,ECO,Usado,25790.0,Alicante,https://www.coches.net/bmw-x3-sdrive18d-5p-electrico-hibrido-2021-en-alicante-70427330-covo.aspx,5,24200,2026-05-08
Mercedes-Benz,Clase C Cabrio C 300 d,2021,32000,245,Diésel,Manual,C,Usado,40990.0,Alicante,https://www.coches.net/mercedes-benz-clase-c-cabrio-c-300-d-2p-diesel-2020-en-alicante-70427333-covo.aspx,5,6400,2026-05-08
