marca,modelo,año,kilometraje_km,combustible,potencia_cv,transmision,precio_eur,tipo_venta,etiqueta_ambiental
Seat,Seat Arona,2021,80361.0,Gnc,90.0,Manual,15990,Usado,ECO
Renault,Renault Mégane,2018,78264.0,Gasolina,130.0,Manual,14250,Usado,C
Kia,KIA Ceed,2015,182574.0,Diésel,90.0,Manual,8450,Usado,C
Peugeot,Peugeot 5008,2014,77913.0,Diésel,120.0,Manual,12300,Usado,B
Honda,Honda Civic,2014,20382.0,Diésel,120.0,Manual,15990,Usado,B
Bmw,BMW Serie 3,2011,156708.0,Diésel,143.0,Manual,10900,Usado,B
Citroën,Citroën C4,2021,143298.0,Diésel,110.0,Manual,14800,Usado,C
Peugeot,Peugeot 2008,2020,69098.0,Diésel,100.0,Manual,19200,Usado,C
Kia,KIA Ceed Sportswagon,2018,75994.0,Diésel,110.0,Manual,13450,Usado,C
Audi,Audi A3,2016,112577.0,Diésel,110.0,Manual,16390,Usado,C
Renault,Renault Clio,2019,81177.0,Gasolina,90.0,Manual,9338,Usado,C
Mazda,Mazda CX-3,2015,159000.0,Diésel,105.0,Automática,14490,Usado,C
Opel,Opel Corsa,2021,49383.0,Gasolina,100.0,Manual,13900,Usado,C
Hyundai,Hyundai i30,2022,9130.0,Híbrido,120.0,Manual,22300,Usado,ECO
Ford,Ford Fiesta,2013,78973.0,Gasolina,100.0,Manual,8450,Usado,C
Renault,Renault Clio,2014,82081.0,Diésel,90.0,Automática,12300,Usado,B
Mercedes,Mercedes Clase E,2016,80433.0,Diésel,194.0,Automática,29500,Usado,C
Seat,Seat León,2015,111202.0,Diésel,150.0,Manual,14710,Usado,C
Lexus,Lexus NX,2019,56014.0,Híbrido,197.0,Automática,30900,Usado,ECO
Kia,KIA Ceed,2018,60735.0,Gasolina,100.0,Manual,14390,Usado,C
Kia,KIA Ceed Tourer,2022,29487.0,Gasolina,120.0,Manual,18800,Usado,C
Mercedes,Mercedes Clase C,2019,35690.0,Diésel,194.0,Automática,28090,Usado,C
Renault,Renault Mégane,2019,43623.0,Gasolina,115.0,Manual,15300,Usado,C
Opel,Opel Astra,2014,118661.0,Gasolina,115.0,Manual,8500,Usado,C
Seat,Seat Ibiza,2020,77112.0,Gasolina,115.0,Manual,12800,Usado,C
Ford,Ford Transit Courier,2019,126674.0,Diésel,75.0,Manual,11900,Usado,C
Peugeot,Peugeot 2008,2015,101658.0,Diésel,100.0,Manual,9990,Usado,C
Kia,KIA Rio,2016,22197.0,Gasolina,84.0,Manual,12300,Usado,C
Volvo,Volvo V60 Cross Country,2016,139072.0,Diésel,150.0,Manual,15500,Usado,C
Citroën,Citroën ë-C4,2022,8667.0,Eléctrico,136.0,Automática,23500,Usado,0_EMISIONES
Mazda,Mazda CX-5,2017,147271.0,Diésel,175.0,Automática,21800,Usado,C
Nissan,Nissan JUKE,2016,85733.0,Diésel,110.0,Manual,15450,Usado,C
Audi,Audi A1,2017,124032.0,Gasolina,95.0,Manual,15450,Usado,C
Suzuki,Suzuki Grand Vitara,2011,84785.0,Gasolina,106.0,Manual,9900,Usado,C
Mercedes,Mercedes Sprinter,2008,154950.0,Diésel,109.0,Manual,17990,Usado,B
Jeep,Jeep Cherokee,2014,110605.0,Diésel,140.0,Manual,16490,Usado,B
Honda,Honda CR-V,2017,112872.0,Diésel,120.0,Manual,18900,Usado,C
Bmw,BMW X1,2021,152024.0,Diésel,116.0,Manual,17272,Usado,C
Renault,Renault Captur,2018,71075.0,Gasolina,90.0,Manual,13900,Usado,C
Hyundai,Hyundai i20,2013,98590.0,Gasolina,85.0,Manual,6890,Usado,C
Volkswagen,Volkswagen Polo,2012,146533.0,Diésel,75.0,Manual,7400,Usado,B
Volkswagen,Volkswagen T-Roc,2020,9184.0,Gasolina,115.0,Manual,20800,Usado,C
Renault,Renault Mégane,2023,42756.0,Gasolina,140.0,Automática,18925,Usado,C
Peugeot,Peugeot 2008,2021,51132.0,Diésel,110.0,Manual,17900,Usado,C
Seat,Seat Ateca,2018,96590.0,Diésel,115.0,Automática,21500,Usado,C
Volkswagen,Volkswagen Golf,2015,117776.0,Diésel,105.0,Manual,14200,Usado,C
Mitsubishi,Mitsubishi ASX,2020,87440.0,Gasolina,150.0,Automática,19450,Usado,C
Peugeot,Peugeot 308,2014,177195.0,Gasolina,125.0,Manual,7990,Usado,C
Peugeot,Peugeot Rifter,2019,107331.0,Diésel,100.0,Manual,10661,Usado,C
Ford,Ford EcoSport,2017,136177.0,Gasolina,125.0,Manual,11500,Usado,C
Citroën,Citroën Berlingo,2021,44735.0,Diésel,102.0,Manual,21900,Usado,C
Mercedes,Mercedes Clase B,2020,24850.0,Diésel,150.0,Automática,28800,Usado,C
Citroën,Citroën C4 Cactus,2017,95802.0,Gasolina,110.0,Automática,14500,Usado,C
Mini,Mini MINI,2020,32549.0,Gasolina,192.0,Automática,25800,Usado,C
Seat,Seat Ateca,2020,82666.0,Gasolina,150.0,Automática,21990,Usado,C
Toyota,Toyota C-HR,2024,16484.0,Híbrido,196.0,Automática,40200,Usado,ECO
Seat,Seat Ibiza,2018,99077.0,Diésel,95.0,Manual,12950,Usado,C
Fiat,Fiat Tipo,2020,100783.0,Diésel,95.0,Manual,11450,Usado,C
Kia,KIA Sorento,2016,105276.0,Diésel,200.0,Automática,22900,Usado,C
Seat,Seat Ibiza,2019,102927.0,Gasolina,80.0,Manual,10350,Usado,C
Porsche,Porsche Macan,2020,94287.0,Gasolina,354.0,Automática,61990,Usado,C
Alfa Romeo,Alfa Romeo Giulietta,2019,91721.0,Gasolina,120.0,Manual,14450,Usado,C
Mitsubishi,Mitsubishi ASX,2015,108816.0,Gasolina,117.0,Manual,13800,Usado,C
Toyota,Toyota Auris,2017,148701.0,Híbrido,136.0,Automática,13900,Usado,ECO
Opel,Opel Corsa,2021,80966.0,Gasolina,100.0,Manual,11890,Usado,C
Seat,Seat Ibiza,2021,49967.0,Gasolina,95.0,Manual,14290,Usado,C
Audi,Audi Q3,2018,120926.0,Diésel,120.0,Manual,21800,Usado,C
Renault,Renault Kadjar,2021,42964.0,Gasolina,140.0,Manual,22500,Usado,C
Toyota,Toyota C-HR,2020,35692.0,Híbrido,122.0,Automática,22900,Usado,ECO
Mitsubishi,Mitsubishi Outlander,2019,63885.0,Híbrido Enchufable,224.0,Automática,23800,Usado,ECO
Mercedes,Mercedes CLA,2015,157848.0,Diésel,177.0,Automática,21350,Usado,C
Mazda,Mazda CX-5,2018,185223.0,Diésel,150.0,Manual,16990,Usado,C
Ds,DS DS 7 Crossback,2018,100175.0,Diésel,180.0,Automática,25990,Usado,C
Jeep,Jeep Compass,2019,69426.0,Gasolina,140.0,Manual,18250,Usado,C
Toyota,Toyota Yaris,2017,115954.0,Gasolina,69.0,Manual,9850,Usado,C
Mazda,Mazda CX-5,2013,171074.0,Diésel,175.0,Automática,14500,Usado,B
Jeep,Jeep Compass,2020,39695.0,Gasolina,140.0,Manual,21790,Usado,C
Jeep,Jeep Renegade,2021,43131.0,Híbrido Enchufable,240.0,Automática,22990,Usado,ECO
Nissan,Nissan Micra,2021,28516.0,Gasolina,92.0,Manual,13090,Usado,C
Hyundai,Hyundai Kona,2020,50173.0,Híbrido,141.0,Automática,19200,Usado,ECO
Mazda,Mazda Mazda3,2007,90079.0,Gasolina,150.0,Manual,6990,Usado,C
Toyota,Toyota Proace City Verso,2021,31564.0,Diésel,131.0,Manual,24900,Usado,C
Opel,Opel Corsa,2023,48348.0,Gasolina,75.0,Manual,11280,Usado,C
Opel,Opel Corsa,2021,42124.0,Diésel,102.0,Manual,14500,Usado,C
Kia,KIA Stonic,2018,64847.0,Gasolina,120.0,Manual,14700,Usado,C
Bmw,BMW X1,2023,10679.0,Diésel,150.0,Automática,32975,Usado,C
Toyota,Toyota Corolla,2023,65456.0,Híbrido,140.0,Automática,24990,Usado,ECO
Opel,Opel Vivaro,2019,96948.0,Diésel,122.0,Manual,16800,Usado,C
Dacia,Dacia Sandero,2020,45355.0,Gasolina,100.0,Manual,13990,Usado,C
Opel,Opel Corsa,2012,111433.0,Gasolina,85.0,Manual,5900,Usado,C
Volkswagen,Volkswagen Polo,2014,140245.0,Diésel,75.0,Manual,8490,Usado,B
Bmw,BMW Serie 3,2009,151649.0,Diésel,143.0,Manual,8800,Usado,B
Jaguar,Jaguar XE,2016,70942.0,Gasolina,240.0,Automática,20800,Usado,C
Dacia,Dacia Sandero,2018,14451.0,Diésel,90.0,Manual,13990,Usado,C
Renault,Renault Captur,2019,17851.0,Gasolina,90.0,Manual,13900,Usado,C
Citroën,Citroën Grand C4 Picasso,2012,90987.0,Diésel,112.0,Automática,9900,Usado,B
Seat,Seat León,2023,12323.0,Gasolina,110.0,Manual,19990,Usado,C
Toyota,Toyota Prius,2013,146986.0,Híbrido,136.0,Automática,11800,Usado,ECO
Alfa Romeo,Alfa Romeo Stelvio,2020,50807.0,Gasolina,280.0,Automática,34236,Usado,C
Renault,Renault Mégane,2017,51473.0,Gasolina,130.0,Manual,14990,Usado,C
Seat,Seat Ibiza,2015,92933.0,Gasolina,70.0,Manual,8500,Usado,C
Fiat,Fiat 500X,2019,59733.0,Gasolina,120.0,Manual,14450,Usado,C
Toyota,Toyota Auris,2012,103512.0,Gasolina,132.0,Manual,9900,Usado,C
Peugeot,Peugeot 207,2009,108886.0,Gasolina,95.0,Manual,4900,Usado,C
Opel,Opel Insignia,2009,152287.0,Diésel,160.0,Manual,6900,Usado,B
Audi,Audi A1,2016,132020.0,Diésel,116.0,Manual,14150,Usado,C
Volkswagen,Volkswagen Touran,2018,44305.0,Diésel,115.0,Manual,23500,Usado,C
Ford,Ford Grand Tourneo Connect,2019,31909.0,Diésel,120.0,Manual,21300,Usado,C
Seat,Seat Ibiza,2009,39359.0,Gasolina,85.0,Manual,7700,Usado,C
Volkswagen,Volkswagen Caddy,2019,148011.0,Gnc,110.0,Manual,12300,Usado,ECO
Hyundai,Hyundai i10,2021,14924.0,Gasolina,84.0,Manual,14200,Usado,C
Toyota,Toyota Yaris,2015,146018.0,Diésel,90.0,Manual,8800,Usado,C
Honda,Honda Civic,2009,61766.0,Gasolina,100.0,Manual,10900,Usado,C
Seat,Seat Ateca,2021,65637.0,Diésel,150.0,Manual,24800,Usado,C
Bmw,BMW Serie 2,2019,51112.0,Gasolina,306.0,Automática,40800,Usado,C
Suzuki,Suzuki Swift,2023,27330.0,Híbrido,129.0,Manual,24900,Usado,ECO
Volkswagen,Volkswagen Polo,2016,69647.0,Gasolina,90.0,Manual,12600,Usado,C
Peugeot,Peugeot Traveller,2018,80251.0,Diésel,150.0,Manual,26500,Usado,C
Kia,KIA Venga,2016,44517.0,Gasolina,124.0,Manual,10200,Usado,C
Nissan,Nissan X-TRAIL,2015,45140.0,Diésel,130.0,Automática,19490,Usado,C
Renault,Renault Captur,2018,88762.0,Gasolina,120.0,Manual,14800,Usado,C
Lexus,Lexus CT,2015,46930.0,Híbrido,136.0,Automática,18800,Usado,ECO
Kia,KIA Stonic,2019,95563.0,Gasolina,120.0,Manual,11983,Usado,C
Seat,Seat León,2020,61212.0,Híbrido Enchufable,204.0,Automática,23990,Usado,ECO
Volvo,Volvo XC40,2022,41043.0,Híbrido Enchufable,262.0,Automática,27190,Usado,ECO
Mercedes,Mercedes Clase A,2019,55872.0,Gasolina,163.0,Automática,28700,Usado,C
Fiat,Fiat Talento,2021,45823.0,Diésel,120.0,Manual,16033,Usado,C
Citroën,Citroën Jumper,2021,130187.0,Diésel,140.0,Manual,18099,Usado,C
Skoda,Skoda Octavia,2010,135316.0,Gasolina,160.0,Manual,10900,Usado,C
Nissan,Nissan JUKE,2021,43834.0,Gasolina,114.0,Manual,18200,Usado,C
Peugeot,Peugeot Rifter,2019,64720.0,Diésel,100.0,Manual,20800,Usado,C
Kia,KIA Sportage,2022,32484.0,Híbrido,230.0,Automática,32990,Usado,ECO
Peugeot,Peugeot 208,2021,47360.0,Gasolina,100.0,Manual,16490,Usado,C
Toyota,Toyota Proace City,2021,32104.0,Diésel,102.0,Manual,16280,Usado,C
Citroën,Citroën Jumpy,2024,5097.0,Diésel,120.0,Manual,29900,Usado,C
Ford,Ford Puma,2022,25571.0,Híbrido,125.0,Manual,20900,Usado,ECO
Nissan,Nissan JUKE,2017,107275.0,Diésel,110.0,Manual,13190,Usado,C
Mercedes,Mercedes Clase A,2021,59101.0,Gasolina,163.0,Automática,27490,Usado,C
Bmw,BMW Serie 1,2011,123292.0,Diésel,143.0,Manual,11800,Usado,B
Mercedes,Mercedes Clase GLC,2018,48834.0,Diésel,170.0,Automática,36300,Usado,C
Smart,Smart Forfour,2016,100786.0,Gasolina,90.0,Automática,10900,Usado,C
Nissan,Nissan QASHQAI,2020,66315.0,Gasolina,160.0,Automática,21990,Usado,C
Volkswagen,Volkswagen Golf,2013,128665.0,Diésel,105.0,Manual,13900,Usado,B
Suzuki,Suzuki Vitara,2021,45329.0,Híbrido,129.0,Manual,18990,Usado,ECO
Lexus,Lexus UX,2020,61565.0,Híbrido,184.0,Automática,24990,Usado,ECO
Porsche,Porsche Panamera,2014,96932.0,Híbrido Enchufable,416.0,Automática,41800,Usado,ECO
Nissan,Nissan QASHQAI,2019,38560.0,Gasolina,140.0,Manual,19200,Usado,C
Nissan,Nissan Micra,2021,26362.0,Gasolina,92.0,Manual,14990,Usado,C
Kia,KIA XCeed,2021,101286.0,Híbrido Enchufable,141.0,Automática,13966,Usado,ECO
Fiat,Fiat Punto,2015,20407.0,Gasolina,69.0,Manual,8990,Usado,C
Bmw,BMW Serie 1,2018,66805.0,Diésel,116.0,Manual,19990,Usado,C
Suzuki,Suzuki Grand Vitara,2013,122012.0,Diésel,129.0,Manual,12800,Usado,B
Bmw,BMW X3,2007,266931.0,Diésel,150.0,Manual,6500,Usado,B
Tesla,Tesla Model 3,2021,29712.0,Eléctrico,498.0,Automática,34900,Usado,0_EMISIONES
Citroën,Citroën C3,2016,43967.0,Gasolina,82.0,Manual,7900,Usado,C
Hyundai,Hyundai Tucson,2023,21346.0,Híbrido,180.0,Automática,39800,Usado,ECO
Jeep,Jeep Compass,2018,44526.0,Gasolina,140.0,Manual,19490,Usado,C
Nissan,Nissan X-TRAIL,2020,46837.0,Gasolina,160.0,Automática,24800,Usado,C
Audi,Audi A4,2013,223640.0,Gasolina,211.0,Automática,15300,Usado,C
Kia,KIA Sportage,2017,128991.0,Diésel,115.0,Manual,17190,Usado,C
Opel,Opel Crossland X,2017,86465.0,Gasolina,110.0,Manual,11490,Usado,C
Citroën,Citroën Grand C4 Picasso,2008,80848.0,Gasolina,120.0,Manual,6900,Usado,C
Suzuki,Suzuki Grand Vitara,2007,135645.0,Gasolina,140.0,Manual,8500,Usado,C
Nissan,Nissan QASHQAI,2015,88860.0,Diésel,110.0,Manual,16490,Usado,C
Opel,Opel Corsa,2014,48815.0,Gasolina,100.0,Manual,9400,Usado,C
Mazda,Mazda CX-3,2016,46884.0,Gasolina,120.0,Manual,17190,Usado,C
Ford,Ford Focus,2015,148951.0,Diésel,115.0,Manual,7800,Usado,C
Citroën,Citroën C-Elysée,2019,48065.0,Gasolina,82.0,Manual,10500,Usado,C
Nissan,Nissan NOTE,2015,73913.0,Gasolina,80.0,Manual,8990,Usado,C
Audi,Audi A3,2021,53421.0,Diésel,150.0,Automática,30900,Usado,C
Mercedes,Mercedes Clase A,2021,60516.0,Gasolina,163.0,Automática,29900,Usado,C
Kia,KIA XCeed,2022,19180.0,Híbrido Enchufable,141.0,Automática,22990,Usado,ECO
Seat,Seat León,2019,39937.0,Gasolina,150.0,Automática,22900,Usado,C
Opel,Opel Crossland X,2019,62620.0,Gasolina,110.0,Automática,14800,Usado,C
Opel,Opel Zafira,2019,64910.0,Gasolina,136.0,Manual,15990,Usado,C
Peugeot,Peugeot 108,2016,30958.0,Gasolina,82.0,Manual,8990,Usado,C
Kia,KIA Stonic,2018,91937.0,Diésel,110.0,Manual,15700,Usado,C
Kia,KIA Stonic,2020,46232.0,Gasolina,100.0,Manual,14990,Usado,C
Opel,Opel Corsa,2020,41184.0,Gasolina,100.0,Manual,11990,Usado,C
Hyundai,Hyundai Tucson,2015,87117.0,Gasolina,176.0,Automática,20900,Usado,C
Citroën,Citroën C4,2022,43731.0,Diésel,130.0,Automática,16190,Usado,C
Nissan,Nissan QASHQAI,2020,69565.0,Diésel,150.0,Manual,24300,Usado,C
Seat,Seat Ibiza,2019,84527.0,Gasolina,115.0,Manual,14390,Usado,C
Ford,Ford Focus,2019,52687.0,Gasolina,125.0,Manual,17700,Usado,C
Seat,Seat León,2016,111579.0,Diésel,110.0,Manual,11500,Usado,C
Kia,KIA Rio,2019,73518.0,Gasolina,84.0,Manual,11990,Usado,C
Bmw,BMW Serie 1,2017,100543.0,Diésel,116.0,Manual,16990,Usado,C
Seat,Seat León,2021,32086.0,Gasolina,90.0,Manual,18990,Usado,C
Renault,Renault Arkana,2021,25565.0,Híbrido,145.0,Automática,22900,Usado,ECO
Toyota,Toyota C-HR,2018,119785.0,Híbrido,122.0,Automática,18200,Usado,ECO
Mercedes,Mercedes Citan,2021,84447.0,Diésel,95.0,Manual,12933,Usado,C
Seat,Seat Ateca,2020,76526.0,Diésel,150.0,Manual,18760,Usado,C
Opel,Opel Crossland X,2018,50815.0,Gasolina,110.0,Manual,11800,Usado,C
Volkswagen,Volkswagen Tiguan,2018,144282.0,Diésel,150.0,Manual,22990,Usado,C
Ford,Ford EcoSport,2019,21714.0,Gasolina,125.0,Automática,17500,Usado,C
Audi,Audi A3,2019,79895.0,Gasolina,150.0,Automática,25390,Usado,C
Audi,Audi A1,2010,99071.0,Gasolina,122.0,Automática,10900,Usado,C
Mercedes,Mercedes Citan,2021,94251.0,Diésel,95.0,Manual,11900,Usado,C
Ford,Ford Focus,2020,62448.0,Gasolina,125.0,Manual,16900,Usado,C
Ford,Ford Mondeo,2011,147588.0,Diésel,140.0,Manual,8290,Usado,B
Mini,Mini MINI,2020,57366.0,Gasolina,102.0,Manual,12644,Usado,C
Lexus,Lexus RX,2019,63359.0,Híbrido,313.0,Automática,44990,Usado,ECO
Volkswagen,Volkswagen Polo,2019,69521.0,Gasolina,95.0,Manual,13250,Usado,C
Seat,Seat León,2019,84524.0,Gasolina,150.0,Automática,20800,Usado,C
Hyundai,Hyundai i20,2021,42816.0,Híbrido,100.0,Manual,16300,Usado,ECO
Hyundai,Hyundai Kona,2019,60168.0,Gasolina,120.0,Manual,15800,Usado,C
Mini,Mini MINI,2020,59577.0,Gasolina,102.0,Manual,12685,Usado,C
Bmw,BMW Z4,2013,120312.0,Gasolina,184.0,Automática,24500,Usado,C
Toyota,Toyota Auris,2013,103489.0,Diésel,90.0,Manual,10900,Usado,B
Hyundai,Hyundai i20,2018,76704.0,Gasolina,84.0,Manual,10650,Usado,C
Hyundai,Hyundai Kona,2022,17631.0,Gasolina,120.0,Manual,22500,Usado,C
Peugeot,Peugeot Expert,2020,87172.0,Diésel,122.0,Manual,13553,Usado,C
Volkswagen,Volkswagen Transporter,2019,97406.0,Diésel,102.0,Manual,17603,Usado,C
Audi,Audi A1,2015,129501.0,Gasolina,95.0,Automática,15800,Usado,C
Mini,Mini CLUBMAN,2017,196047.0,Diésel,190.0,Automática,16900,Usado,C
Bmw,BMW Serie 1,2015,149702.0,Diésel,116.0,Manual,12300,Usado,C
Opel,Opel Astra,2014,119977.0,Diésel,136.0,Manual,9300,Usado,B
Opel,Opel Corsa,2012,154044.0,Diésel,95.0,Manual,4850,Usado,B
Bmw,BMW X6,2020,102407.0,Diésel,265.0,Automática,50826,Usado,C
Kia,KIA XCeed,2021,46829.0,Híbrido,160.0,Manual,18842,Usado,ECO
Lexus,Lexus NX,2019,116523.0,Híbrido,197.0,Automática,25600,Usado,ECO
Bmw,BMW X1,2018,90178.0,Diésel,150.0,Automática,19990,Usado,C
Subaru,Subaru Legacy,2010,260934.0,Diésel,150.0,Manual,5800,Usado,B
Ssangyong,SsangYong Tivoli,2019,53985.0,Gasolina,128.0,Manual,14290,Usado,C
Kia,KIA Stonic,2021,19418.0,Gasolina,84.0,Manual,17700,Usado,C
Citroën,Citroën C3 Aircross,2020,82202.0,Diésel,102.0,Manual,13200,Usado,C
Renault,Renault Clio,2019,59171.0,Gasolina,76.0,Manual,8719,Usado,C
Nissan,Nissan QASHQAI,2017,33509.0,Gasolina,115.0,Manual,16990,Usado,C
Peugeot,Peugeot Expert,2020,70859.0,Diésel,122.0,Manual,13719,Usado,C
Mg,MG ZS,2021,43235.0,Gasolina,106.0,Manual,15190,Usado,C
Toyota,Toyota C-HR,2020,49640.0,Híbrido,184.0,Automática,25200,Usado,ECO
Citroën,Citroën Berlingo,2021,29534.0,Diésel,102.0,Manual,21390,Usado,C
Volkswagen,Volkswagen Crafter,2019,94516.0,Diésel,102.0,Manual,18099,Usado,C
Subaru,Subaru WRX STI,2018,82094.0,Gasolina,300.0,Manual,45900,Usado,C
Hyundai,Hyundai Tucson,2022,75181.0,Híbrido,230.0,Automática,22975,Usado,ECO
Dacia,Dacia Logan,2008,198180.0,Gasolina,105.0,Manual,3900,Usado,C
Dacia,Dacia Lodgy,2021,76152.0,Diésel,115.0,Manual,18500,Usado,C
Mini,Mini MINI,2018,127007.0,Gasolina,192.0,Automática,21990,Usado,C
Mercedes,Mercedes Clase A,2011,140890.0,Gasolina,95.0,Manual,8990,Usado,C
Fiat,Fiat 500,2022,18461.0,Híbrido,70.0,Manual,9669,Usado,ECO
Fiat,Fiat 500L,2014,192250.0,Diésel,85.0,Manual,5900,Usado,B
Nissan,Nissan QASHQAI,2019,64301.0,Gasolina,140.0,Manual,16990,Usado,C
Peugeot,Peugeot Expert,2020,102246.0,Diésel,122.0,Manual,13140,Usado,C
Renault,Renault Clio,2022,57058.0,Gasolina,90.0,Manual,10082,Usado,C
Lexus,Lexus IS,2018,107978.0,Híbrido,223.0,Automática,29490,Usado,ECO
Hyundai,Hyundai i20,2016,125754.0,Diésel,75.0,Manual,9900,Usado,C
Renault,Renault Mégane,2013,117965.0,Gasolina,115.0,Manual,7450,Usado,C
Kia,KIA Sportage,2021,58864.0,Gasolina,132.0,Manual,16322,Usado,C
Fiat,Fiat Ducato,2017,216367.0,Diésel,130.0,Manual,26900,Usado,C
Audi,Audi A1,2015,100288.0,Diésel,90.0,Manual,14700,Usado,C
Nissan,Nissan NV200 EVALIA,2016,121721.0,Diésel,110.0,Manual,16990,Usado,C
Mercedes,Mercedes Clase T,2023,9387.0,Diésel,95.0,Manual,20371,Usado,C
Volvo,Volvo S90,2017,140855.0,Gasolina,320.0,Automática,28490,Usado,C
Citroën,Citroën Berlingo,2022,49039.0,Diésel,102.0,Manual,21500,Usado,C
Hyundai,Hyundai i30,2018,99568.0,Diésel,116.0,Manual,14700,Usado,C
Suzuki,Suzuki SX4,2007,97707.0,Diésel,120.0,Manual,6300,Usado,B
Seat,Seat Arona,2020,89765.0,Gasolina,115.0,Manual,13890,Usado,C
Peugeot,Peugeot 3008,2021,40473.0,Gasolina,130.0,Manual,19900,Usado,C
Toyota,Toyota Yaris,2019,53399.0,Híbrido,100.0,Automática,16390,Usado,ECO
Volkswagen,Volkswagen Passat,2017,140041.0,Diésel,150.0,Automática,18490,Usado,C
Opel,Opel Zafira,2018,83754.0,Gasolina,140.0,Automática,15990,Usado,C
Peugeot,Peugeot 308,2022,32812.0,Diésel,130.0,Automática,22740,Usado,C
Fiat,Fiat Tipo,2016,119399.0,Diésel,95.0,Manual,10800,Usado,C
Kia,KIA Ceed Tourer,2021,28676.0,Híbrido Enchufable,141.0,Automática,18140,Usado,ECO
Seat,Seat Ateca,2017,45040.0,Gasolina,150.0,Manual,20900,Usado,C
Opel,Opel Zafira,2017,93042.0,Diésel,120.0,Manual,14900,Usado,C
Alfa Romeo,Alfa Romeo Giulia,2018,95547.0,Diésel,210.0,Automática,29900,Usado,C
Seat,Seat León,2017,74836.0,Diésel,115.0,Manual,14690,Usado,C
Dacia,Dacia Lodgy,2019,42615.0,Gasolina,102.0,Manual,16290,Usado,C
Dacia,Dacia Jogger,2023,15638.0,Híbrido,140.0,Automática,28500,Usado,ECO
Kia,KIA Rio,2017,78836.0,Gasolina,100.0,Manual,13290,Usado,C
Mercedes,Mercedes Clase C,2011,145467.0,Gasolina,204.0,Automática,15800,Usado,C
Toyota,Toyota Corolla,2024,6297.0,Híbrido,140.0,Automática,26490,Usado,ECO
Hyundai,Hyundai i20,2016,137194.0,Gasolina,84.0,Manual,7500,Usado,C
Toyota,Toyota C-HR,2020,64165.0,Híbrido,184.0,Automática,25190,Usado,ECO
Porsche,Porsche Cayenne,2016,129475.0,Híbrido Enchufable,416.0,Automática,49890,Usado,ECO
Bmw,BMW Serie 3,2017,82683.0,Gasolina,326.0,Automática,39800,Usado,C
Seat,Seat Arona,2019,99400.0,Diésel,115.0,Manual,17500,Usado,C
Peugeot,Peugeot 3008,2021,32991.0,Diésel,130.0,Manual,18099,Usado,C
Peugeot,Peugeot 3008,2018,100203.0,Diésel,130.0,Manual,17500,Usado,C
Mini,Mini MINI,2023,19956.0,Gasolina,136.0,Automática,21322,Usado,C
Peugeot,Peugeot 3008,2016,73584.0,Gasolina,130.0,Manual,14890,Usado,C
Bmw,BMW Serie 3,2016,132871.0,Diésel,150.0,Automática,17800,Usado,C
Mazda,Mazda Mazda3,2017,63440.0,Gasolina,165.0,Manual,14990,Usado,C
Nissan,Nissan QASHQAI,2019,163794.0,Gasolina,140.0,Manual,15180,Usado,C
Seat,Seat Ibiza,2019,72681.0,Gasolina,80.0,Manual,11400,Usado,C
Ford,Ford Puma,2021,26398.0,Híbrido,125.0,Manual,18290,Usado,ECO
Bmw,BMW Serie 2 Active Tourer,2017,77975.0,Diésel,150.0,Automática,15537,Usado,C
Mercedes,Mercedes Clase C,2016,132901.0,Diésel,204.0,Automática,23300,Usado,C
Peugeot,Peugeot Expert,2020,104363.0,Diésel,122.0,Manual,12809,Usado,C
Peugeot,Peugeot 5008,2013,124190.0,Diésel,150.0,Manual,11390,Usado,B
Bmw,BMW Serie 3,2006,152635.0,Gasolina,218.0,Automática,9700,Usado,C
Volkswagen,Volkswagen Golf,2021,59387.0,Gasolina,301.0,Automática,40990,Usado,C
Seat,Seat León,2017,97311.0,Gasolina,180.0,Manual,20190,Usado,C
Audi,Audi Q2,2018,70706.0,Gasolina,190.0,Automática,25490,Usado,C
Mercedes,Mercedes Citan,2021,34275.0,Diésel,95.0,Manual,16250,Usado,C
Audi,Audi A4,2022,35898.0,Híbrido,136.0,Automática,31490,Usado,ECO
Peugeot,Peugeot 3008,2018,99331.0,Diésel,130.0,Manual,15690,Usado,C
Ford,Ford Focus,2019,52885.0,Gasolina,150.0,Manual,21200,Usado,C
Mazda,Mazda MX-5,2016,71713.0,Gasolina,131.0,Manual,18990,Usado,C
Citroën,Citroën Jumpy,2019,168772.0,Diésel,115.0,Manual,10330,Usado,C
Mini,Mini MINI,2022,27117.0,Gasolina,136.0,Automática,22520,Usado,C
Opel,Opel Corsa,2017,97379.0,Gasolina,90.0,Manual,8690,Usado,C
Mini,Mini MINI,2022,29811.0,Gasolina,136.0,Automática,22479,Usado,C
Kia,KIA Sportage,2021,63580.0,Gasolina,132.0,Manual,16446,Usado,C
Renault,Renault Clio,2022,48300.0,Gasolina,90.0,Manual,10247,Usado,C
Bmw,BMW Serie 3,2015,140758.0,Diésel,190.0,Automática,18300,Usado,C
Bmw,BMW X5,2017,122349.0,Diésel,258.0,Automática,36990,Usado,C
Audi,Audi A1,2019,72707.0,Gasolina,116.0,Automática,18990,Usado,C
Fiat,Fiat Freemont,2014,106658.0,Diésel,140.0,Manual,12800,Usado,B
Bmw,BMW Serie 3,2020,73924.0,Híbrido,190.0,Automática,23512,Usado,ECO
